,havingIP,haveAtSign,countDot,prefixSuffix,redirection,httpDomain,tinyURL,getLength,getSlash,numDigit,numfragments,numsubdomain,domainExt,URL_Shannon_Entropy,Domain_Shannon_Entropy,Path_Shannon_Entropy,Query_Shannon_Entropy,QandP_Shannon_Entropy,Susp_ext,space preset,digitToLetter_ratio,Sp_Character,susp_words,domainAge,domainCountry,num_Imag,iframe,Mouse_Over,Label
5790,0,0,2,0,0,0,0,30,0,0,0,1,com,3.8444138295776114,3.658993415253805,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,,0,1,1
5791,0,0,2,0,0,0,0,29,0,0,0,1,com,3.8833374604210067,3.4992275417233567,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,0.0,0,0,1
5792,0,0,2,0,0,0,1,28,0,0,0,0,com,3.824862957617356,3.558518613048906,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,0.0,0,0,1
5793,0,0,2,0,0,0,0,21,0,1,0,1,com,3.8801799226757376,3.392747410448785,-0.0,0.0,1.0,0,0,0.07142857142857142,6,0,0,None,,0,1,1
5794,0,0,2,0,0,0,0,27,0,0,0,1,com,3.8100810205217313,3.3660913291191936,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,4.0,0,0,1
5795,0,0,2,0,0,0,0,23,0,0,0,1,org,3.6753108689123644,3.2402239289418517,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,34.0,0,0,1
5796,0,0,2,0,0,0,0,42,1,0,0,2,com,4.061976875613827,3.219528282299548,3.5032583347756456,0.0,3.6163485660751657,0,0,0.0,7,0,0,None,88.0,0,0,1
5797,0,0,2,0,0,0,0,24,0,0,0,1,com,3.855388542207534,3.327819531114783,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,,0,1,1
5798,0,0,2,0,0,0,0,36,2,0,0,3,edu,3.9931325576478596,2.3685225277282065,3.4613201402110083,0.0,3.576617644908667,0,0,0.0,8,0,0,None,2.0,0,0,1
5799,0,0,2,0,0,0,0,27,0,0,0,1,org,3.8100810205217313,3.366091329119194,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,,0,1,1
5800,0,0,2,0,0,0,0,34,1,0,0,2,com,4.006436738245532,2.688721875540867,3.506890595608518,0.0,3.625,0,0,0.0,7,0,0,None,0.0,0,0,1
5801,0,0,2,0,0,0,0,24,0,0,0,1,com,3.772055208874201,3.202819531114783,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,3.0,0,0,1
5802,0,0,2,0,0,0,0,48,2,0,0,3,net,4.097794209361695,3.484183719779189,3.617809684374455,0.0,3.720128777433187,0,0,0.0,9,0,0,None,0.0,0,0,1
5803,0,0,4,0,0,0,0,42,2,4,0,2,htm,4.415661470191764,3.497155802575671,3.75,0.0,3.8521687236032816,1,0,0.14285714285714285,10,0,0,None,0.0,0,0,1
5804,0,0,2,0,0,0,0,24,0,0,0,0,com,3.605388542207534,3.3371753411230776,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,0.0,0,0,1
5805,0,0,3,0,0,0,0,47,4,0,0,4,jhtml,4.13131538381421,2.663532754804255,3.8143719431796272,0.0,3.8980685120588388,1,0,0.0,10,0,0,None,,0,1,1
5806,0,0,2,0,0,0,0,43,0,5,0,1,com,4.204652545097892,4.071581588126284,-0.0,0.0,1.0,0,0,0.15625,6,0,0,None,27.0,1,0,1
5807,0,0,3,0,0,0,0,59,2,9,0,2,html,4.503251897069397,3.240223928941852,4.499597622210292,0.0,4.556752184325419,1,0,0.21951219512195122,9,0,0,None,,0,1,1
5808,0,0,3,0,0,0,0,39,1,0,0,1,html,4.182336834024969,3.7849418274376423,3.459431618637298,0.0,3.584962500721156,1,0,0.0,7,0,0,None,7.0,1,0,1
5809,0,0,3,0,0,0,0,33,1,0,0,1,htm,3.98319563424773,2.873140679513133,3.7004397181410926,0.0,3.8073549220576055,1,0,0.0,7,0,0,None,15.0,0,0,1
5810,0,0,2,0,0,0,0,25,0,0,0,1,org,3.6234651896016468,3.1018812234760182,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,12.0,0,0,1
5811,0,0,2,0,0,0,0,23,0,0,0,1,org,3.6753108689123644,3.0565647621309537,-0.0,0.0,1.0,0,0,0.0,6,1,0,None,,0,1,1
5812,0,0,3,1,0,0,0,28,0,0,0,1,vn,3.7439821538141276,3.3086949695628416,-0.0,0.0,1.0,0,0,0.0,8,0,0,None,0.0,0,0,1
5813,0,0,3,0,0,0,0,54,1,1,0,1,aspx,4.306020262209256,3.6897037321995474,4.056020968057882,0.0,4.134336113194452,1,0,0.022727272727272728,9,0,0,None,0.0,0,0,1
5814,0,0,2,0,0,0,0,23,0,0,0,1,com,3.6424896731661267,3.189898095464287,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,,0,1,1
5815,0,0,2,0,0,0,0,28,0,0,0,0,net,3.780394654123195,3.4039894464852614,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,,0,1,1
5816,0,0,3,0,0,0,0,53,3,1,0,3,html,4.364923644043812,3.7219280948873625,4.132944044980958,0.0,4.208410187268527,1,0,0.023809523809523808,10,0,0,None,,0,1,1
5817,0,0,3,0,0,0,1,45,1,0,0,1,html,4.172206918879582,3.6339740759971577,3.459431618637298,0.0,3.584962500721156,1,0,0.0,7,0,0,None,,0,1,1
5818,0,0,2,0,0,0,0,23,0,0,0,1,de,3.6424896731661267,3.189898095464287,-0.0,0.0,1.0,1,0,0.0,6,0,0,None,0.0,0,0,1
5819,0,0,2,0,0,0,0,47,2,3,0,3,com,4.3553435755797585,3.886842188131012,3.452819531114783,0.0,3.5724694587701364,0,0,0.08333333333333333,8,1,0,None,0.0,1,0,1
5820,0,0,2,0,0,0,0,32,1,0,0,2,com,3.8636085007312415,3.6818808028034047,1.9182958340544893,0.0,2.2359263506290326,0,0,0.0,7,0,0,None,0.0,0,0,1
5821,0,0,2,0,0,0,0,29,0,0,0,1,com,4.116264615668023,3.689703732199547,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,,0,1,1
5822,0,0,2,0,0,0,0,28,0,0,0,0,com,3.8787834934861753,3.344698375159712,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,0.0,0,0,1
5823,0,0,2,0,0,0,0,46,2,1,0,3,com,4.178468412993378,3.5724694587701364,3.4474015047059146,0.0,3.555533151426996,0,0,0.02702702702702703,8,0,0,None,125.0,1,0,1
5824,0,0,2,0,0,0,0,33,0,0,0,1,com,3.695020634116611,3.5434651896016467,-0.0,0.0,1.0,1,0,0.0,6,0,0,None,19.0,1,0,1
5825,0,0,2,0,0,0,0,36,2,1,0,3,org,3.8163401138534074,2.321928094887362,3.431623565847432,0.0,3.546439344671015,0,0,0.038461538461538464,9,1,0,None,45.0,0,0,1
5826,0,0,3,0,0,0,0,42,1,0,0,1,asp,4.15091348260215,3.4144413036949723,3.418295834054489,0.0,3.5465935642949384,0,0,0.0,7,0,0,None,0.0,0,0,1
5827,0,0,2,0,0,0,0,24,0,0,0,1,com,3.5739348962840563,3.202819531114783,-0.0,0.0,1.0,0,0,0.0,6,1,0,None,62.0,1,0,1
5828,0,0,2,0,0,0,0,21,0,0,0,1,com,3.5585186130489057,3.0269868333592873,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,32.0,1,0,1
5829,0,0,3,1,0,0,0,58,2,1,0,2,htm,4.249632503487153,3.909368063943885,3.788754913993502,0.0,3.882045108136863,1,0,0.020833333333333332,9,1,0,None,0.0,0,0,1
5830,0,0,2,0,0,0,1,30,0,0,0,1,com,3.7395722619867224,3.481714572986073,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,46.0,0,0,1
5831,0,0,3,0,0,0,0,43,2,4,0,2,html,4.262564754299592,3.3082708345352603,3.725480556997868,0.0,3.8268748818646396,1,0,0.13333333333333333,9,0,0,None,3.0,0,0,1
5832,0,0,2,0,0,0,0,49,3,4,0,4,com,4.132481466909276,3.219528282299548,3.9238561897747237,0.0,4.0081320258334,0,0,0.1111111111111111,9,0,0,None,88.0,0,0,1
5833,0,0,3,0,0,0,0,34,0,0,0,1,uk,3.8588029144615943,3.6133373140453067,-0.0,0.0,1.0,0,0,0.0,7,0,0,None,,0,1,1
5834,0,0,4,0,0,0,0,50,2,4,0,2,html,4.511272380112912,3.6096684774198886,4.1219280948873624,0.0,4.201841232302569,1,0,0.1111111111111111,10,0,0,None,0.0,0,0,1
5835,0,0,2,0,0,0,0,31,1,0,0,2,org,3.9134007456613777,3.431623565847432,1.5219280948873621,0.0,1.9182958340544893,0,0,0.0,7,0,0,None,11.0,1,0,1
5836,0,0,2,0,0,0,0,41,0,0,0,1,com,4.125129443325869,3.8619835130356095,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,0.0,0,0,1
5837,0,0,3,0,0,0,0,33,0,0,0,1,uk,4.187889194919351,3.783465189601646,-0.0,0.0,1.0,0,0,0.0,7,1,0,None,12.0,0,0,1
5838,0,0,2,0,0,0,0,22,0,0,0,1,com,3.7544418457133446,3.182005814760214,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,,0,1,1
5839,0,0,2,0,0,0,0,27,0,0,0,0,com,3.9302703722934544,3.546439344671015,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,,0,1,1
5840,0,0,1,0,0,0,0,41,1,0,0,2,com,4.0883056627325285,3.563074189428569,2.725480556997868,0.0,2.9219280948873623,0,0,0.0,6,0,0,None,0.0,0,0,1
5841,0,0,2,0,0,0,0,29,1,0,0,2,edu,3.8404025467025056,3.077819531114783,1.9182958340544893,0.0,2.2359263506290326,0,0,0.0,7,0,0,None,12.0,0,0,1
5842,0,0,3,0,0,0,0,36,2,0,0,2,html,4.009523959475163,2.663532754804255,3.5724312513221195,0.0,3.6818808028034042,1,0,0.0,8,0,0,None,0.0,0,0,1
5843,0,0,1,0,0,0,0,29,0,0,0,1,com,3.7623107361338715,3.4632805178108104,-0.0,0.0,1.0,0,0,0.0,5,1,0,None,17.0,0,0,1
5844,0,0,2,0,0,0,0,26,0,0,0,0,org,3.950063756436209,3.6818808028034047,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,30.0,0,0,1
5845,0,0,2,0,0,0,0,38,2,0,0,3,com,4.020843553362252,3.4193819456463714,3.180832987205441,0.0,3.3248629576173574,0,0,0.0,8,0,0,None,12.0,1,0,1
5846,0,0,3,0,0,0,0,49,3,0,0,3,html,4.050848813848051,2.8553885422075336,3.8980685120588388,0.0,3.9779168746936358,1,0,0.0,10,0,0,None,25.0,0,0,1
5847,0,0,5,0,0,0,0,25,0,0,0,0,uk,3.4790795706241737,3.03856233607563,0.0,0.0,-0.0,0,0,0.0,8,0,0,None,17.0,1,0,1
5848,0,0,3,0,0,0,0,33,0,0,0,1,uk,4.0060710131011685,3.5434651896016462,-0.0,0.0,1.0,0,0,0.0,7,0,0,None,,0,1,1
5849,0,0,2,0,0,0,0,42,2,0,0,3,com,3.910440495218582,3.243300368538957,3.180832987205441,0.0,3.3248629576173574,0,0,0.0,9,0,0,None,96.0,0,0,1
5850,0,0,3,0,0,0,0,45,2,0,0,3,justice,4.038873585546249,2.3685225277282065,3.6619328723735833,0.0,3.753434386188785,0,0,0.0,9,0,0,None,2.0,0,0,1
5851,0,0,1,0,0,0,0,29,1,0,0,2,ca,3.9614292709896413,3.3927474104487847,2.725480556997868,0.0,2.9219280948873623,0,0,0.0,6,0,0,None,0.0,0,0,1
5852,0,0,3,0,0,0,0,53,2,0,0,2,html,4.162001238342615,3.4613201402110083,3.967720100474499,0.0,4.0472990984266435,1,0,0.0,9,0,0,None,2.0,1,0,1
5853,0,0,2,0,0,0,0,31,1,0,0,2,com,3.9377519554085865,3.454822399946607,2.5216406363433186,0.0,2.75,0,0,0.0,7,0,0,None,0.0,0,0,1
5854,0,0,4,0,0,0,0,41,1,0,0,2,uk,4.082804138606123,2.974937501201927,3.5,0.0,3.6168746059562227,0,0,0.0,10,0,0,None,8.0,0,0,1
5855,0,0,3,0,0,0,0,57,2,0,0,2,html,4.251504654736362,3.219528282299548,3.9801694078807643,0.0,4.054538856580817,1,0,0.0,8,0,0,None,88.0,0,0,1
5856,0,0,2,0,0,0,0,33,0,0,0,0,com,3.9912157102019847,3.671405583442497,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,19.0,1,0,1
5857,0,0,2,0,0,0,0,22,0,0,0,1,com,3.6069367321753214,3.09306920777189,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,8.0,1,0,1
